Datetime,tweet,Location ,tokens,cluster,topic_name,tweetStop,Polarity,Classification,hospital_name,Latitude,Longitude
2020-03-27 12:39:13+00:00,I donâ€™t understand what donation of blood should be free when buying blood is 15k in upth,"8.6753Â° N, 9.0810Â° E, 200km","['understand', 'donation', 'blood', 'free', 'buy', 'blood', 'upth']",9,High mortality rates due to inadequate healthcare services,â€™understand donation blood free buying blood 15k upth,0.4,Dissatisfied,University of Port Harcourt Teaching Hospital,4.8988467,6.9285525
2019-12-06 11:27:32+00:00,"@SpendoGustavo Hell will freeze over 1st. I'd head straight to UPTH &amp; BMH &amp;offset every medical bill of everyone stranded there cos of financial constraints and even add extra if need be. Then fund CAPRO heavily for their mission trips. But give that money to ""a man God'? Mbanu!","8.6753Â° N, 9.0810Â° E, 200km","['hell', 'freeze', 'head', 'straight', 'upth', 'amp', 'bmh', 'amp', 'offset', 'medical', 'strand', 'cos', 'financial', 'constraints', 'add', 'extra', 'need', 'fund', 'capro', 'heavily', 'mission', 'trip', 'money', 'man', 'god', 'mbanu']",1,Medical professionals and patient outcomes,"@spendogustavo hell freeze 1st. 'head straight upth &amp; bmh &amp;offset every medical bill everyone stranded cos financial constraints even add extra need . fund capro heavily mission trips. give money ""man god'? mbanu!",-0.01,Dissatisfied,University of Port Harcourt Teaching Hospital,4.8988467,6.9285525
2023-04-09 17:05:43+00:00,@Khaeer__ @iamskamal_ Na Felvin but health wise isn't advisable and it's condemned by a consultant in Uith,"8.6753Â° N, 9.0810Â° E, 200km","['felvin', 'health', 'wise', 'isn', 'advisable', 'condemn', 'consultant', 'uith']",3,General health concerns and issues,@khaeer__ @iamskamal_ na felvin health wise 'advisable 'condemned consultant uith,0.7,Dissatisfied,University Of Ilorin Teaching Hospital,8.4796532,4.5320177
2023-04-07 14:55:46+00:00,In university of Ilorin teaching hospital where I did my youth service.The new resident doctord got owed for 1 year. That was just 2021.Now many of them have left the country.,"8.6753Â° N, 9.0810Â° E, 200km","['university', 'ilorin', 'teach', 'hospital', 'youth', 'service', 'new', 'resident', 'doctord', 'get', 'owe', 'year', 'leave', 'country']",1,Medical professionals and patient outcomes,university ilorin teaching hospital youth service.new resident doctord got owed 1 year. 2021.many left country.,0.0,Nuetral,University Of Ilorin Teaching Hospital,8.4796532,4.5320177
2023-02-27 09:09:14+00:00,"#UITH  #Federalgovernmenthospital For the pass 10 days No light No water And cost of everything is more than the private hospital drugs, lab tests and hospital bills","8.6753Â° N, 9.0810Â° E, 200km","['pass', 'days', 'light', 'water', 'cost', 'private', 'hospital', 'drug', 'lab', 'test', 'hospital', 'bill']",0,Hospital facilities and services,"#uith #federalgovernmenthospital pass 10 days light water cost everything private hospital drugs, lab tests hospital bills",0.2,Dissatisfied,University Of Ilorin Teaching Hospital,8.4796532,4.5320177
2023-02-16 18:34:24+00:00,"#2023verdict my brother was at UITH today, I transferred N27,500 since 10am the hospital couldnâ€™t receive it as at 6pm, and thereâ€™s no drugs for him as a result. Itâ€™s interesting to see @segunshowunmi sound this say. So mischievous.","8.6753Â° N, 9.0810Â° E, 200km","['verdict', 'brother', 'uith', 'today', 'transfer', 'hospital', 'couldn', 'receive', 'drug', 'result', 'interest', 'sound', 'mischievous']",8,Hospital staff and equipment,"#2023verdict brother uith today, transferred n27,500 since 10am hospital â€™receive 6pm, â€™drugs result. â€™interesting see @segunshowunmi sound say. mischievous.",0.45,Dissatisfied,University Of Ilorin Teaching Hospital,8.4796532,4.5320177
2022-12-30 09:32:28+00:00,sheâ€™s been taken to one clinic early this morning (not standard at all) and from this clinic they said she need to be operated that we should take her to a standard clinic. I suggested UITH but the nurses in the clinic said UITH is not the best option except that we know someone,"8.6753Â° N, 9.0810Â° E, 200km","['take', 'clinic', 'early', 'morning', 'standard', 'clinic', 'say', 'need', 'operate', 'standard', 'clinic', 'suggest', 'uith', 'nurse', 'clinic', 'say', 'uith', 'best', 'option', 'know']",1,Medical professionals and patient outcomes,â€™taken one clinic early morning (standard ) clinic said need operated take standard clinic. suggested uith nurses clinic said uith best option except know someone,0.275,Dissatisfied,University Of Ilorin Teaching Hospital,8.4796532,4.5320177
2021-08-30 08:56:37+00:00,"Shortly before Salah one of my aunts got admitted to the ENT unit of UITH and was receiving treatment before she was asked to vacate because of doctors strike, she proceeded to the kwara state general hospital and was rejected as no more bed space she was then taken to a private","8.6753Â° N, 9.0810Â° E, 200km","['shortly', 'salah', 'aunts', 'get', 'admit', 'ent', 'unit', 'uith', 'receive', 'treatment', 'ask', 'vacate', 'doctor', 'strike', 'proceed', 'kwara', 'state', 'general', 'hospital', 'reject', 'bed', 'space', 'take', 'private']",2,Hospital bed space and patient capacity,"shortly salah one aunts got admitted ent unit uith receiving treatment asked vacate doctors strike, proceeded kwara state general hospital rejected bed space taken private",0.016666666666667,Dissatisfied,University Of Ilorin Teaching Hospital,8.4796532,4.5320177
2021-04-03 15:17:02+00:00,He thanked the Management of the UITH for the timely and quality treatment given to the Corps Members.,"8.6753Â° N, 9.0810Â° E, 200km","['thank', 'management', 'uith', 'timely', 'quality', 'treatment', 'give', 'corps', 'members']",3,General health concerns and issues,thanked management uith timely quality treatment given corps members.,0.0,Nuetral,University Of Ilorin Teaching Hospital,8.4796532,4.5320177
2021-02-11 06:07:15+00:00,"The medical industry choose to victimize those that manage it hmmm, it's high time the society start speaking up for medical professionals because las las na una go suffer the most. I lost 3 patients yesterday, 2 of which could have been prevented if UITH is in good working cond","8.6753Â° N, 9.0810Â° E, 200km","['medical', 'industry', 'choose', 'victimize', 'manage', 'hmmm', 'high', 'time', 'society', 'start', 'speak', 'medical', 'professionals', 'las', 'las', 'una', 'suffer', 'lose', 'patients', 'yesterday', 'prevent', 'uith', 'good', 'work', 'cond']",2,Hospital bed space and patient capacity,"medical industry choose victimize manage hmmm, 'high time society start speaking medical professionals las las na una go suffer . lost 3 patients yesterday, 2 could prevented uith good working cond",0.215,Dissatisfied,University Of Ilorin Teaching Hospital,8.4796532,4.5320177
2020-08-27 11:07:03+00:00,My neighbor told me yesterday that there was an industrial action in UITH and patients lost their lives.... I was wondering. Channels sha,"8.6753Â° N, 9.0810Â° E, 200km","['neighbor', 'tell', 'yesterday', 'industrial', 'action', 'uith', 'patients', 'lose', 'live', 'wonder', 'channel', 'sha']",2,Hospital bed space and patient capacity,neighbor told yesterday industrial action uith patients lost lives.... wondering. channels sha,0.1,Dissatisfied,University Of Ilorin Teaching Hospital,8.4796532,4.5320177
2020-01-21 08:23:25+00:00,"@ard_uith So sad, healthcare workers are not suppose to be threatened while dispensing their job. They are also humans. Please stop the harassment.","8.6753Â° N, 9.0810Â° E, 200km","['sad', 'healthcare', 'workers', 'suppose', 'threaten', 'dispense', 'job', 'humans', 'stop', 'harassment']",8,Hospital staff and equipment,"@ard_uith sad, healthcare workers suppose threatened dispensing job. also humans. please stop harassment.",-0.5,Dissatisfied,University Of Ilorin Teaching Hospital,8.4796532,4.5320177
2023-04-09 22:19:03+00:00,Prevalence of Bacterial ocular infections among patients attending eye clinic of Aminu Kano teaching Hospital and Murtala Muhammad Specialist Hospital,"8.6753Â° N, 9.0810Â° E, 200km","['prevalence', 'bacterial', 'ocular', 'infections', 'patients', 'attend', 'eye', 'clinic', 'aminu', 'kano', 'teach', 'hospital', 'murtala', 'muhammad', 'specialist', 'hospita']",1,Medical professionals and patient outcomes,prevalence bacterial ocular infections among patients attending eye clinic aminu kano teaching hospital murtala muhammad specialist hospital,0.0,Nuetral,Aminu Kano Teaching Hospital,11.9630456,8.5503421
2023-04-08 12:48:42+00:00,@zynnnie AkTH in Kano is also doing an amazing job ...but I think it's because hospitals or doctors are not supposed to advertise.,"8.6753Â° N, 9.0810Â° E, 200km","['akth', 'kano', 'amaze', 'job', 'think', 'hospitals', 'doctor', 'suppose', 'advertise']",1,Medical professionals and patient outcomes,@zynnnie akth kano also amazing job ...think 'hospitals doctors supposed advertise.,0.6,Dissatisfied,Aminu Kano Teaching Hospital,11.9630456,8.5503421
2023-03-15 21:13:26+00:00,"A RESIDENT DOCTOR NEARLY KILL MY DAD TODAY (A true life story) Last year February my Dad was diagnosed with Pro Lymphatic Lukemia (Blood Cancer) he was admitted into AKTH to undergo his Medical treatment, we were there for almost three weeks before we were discharge...","8.6753Â° N, 9.0810Â° E, 200km","['resident', 'doctor', 'nearly', 'kill', 'dad', 'today', 'true', 'life', 'story', 'year', 'february', 'dad', 'diagnose', 'pro', 'lymphatic', 'lukemia', 'blood', 'cancer', 'admit', 'akth', 'undergo', 'medical', 'treatment', 'weeks', 'discharge']",1,Medical professionals and patient outcomes,"resident doctor nearly kill dad today (true life story) last year february dad diagnosed pro lymphatic lukemia (blood cancer) admitted akth undergo medical treatment, almost three weeks discharge...",0.1125,Dissatisfied,Aminu Kano Teaching Hospital,11.9630456,8.5503421
2021-10-06 17:49:55+00:00,"The Doctors, Nurses and almost all the Medical Personnel in Aminu Kano Teaching Hospital Kano are really nice, and they treat patients humbly with hospitality. These two Doctors, a guy called Doctor Gwarzo and two other beautiful ladies are rare gems. ðŸ’ŽðŸ¥° May God bless them. ðŸ¤²ðŸ»","8.6753Â° N, 9.0810Â° E, 200km","['doctor', 'nurse', 'medical', 'personnel', 'aminu', 'kano', 'teach', 'hospital', 'kano', 'nice', 'treat', 'patients', 'humbly', 'hospitality', 'doctor', 'guy', 'call', 'doctor', 'gwarzo', 'beautiful', 'ladies', 'rare', 'gems', 'god', 'bless']",1,Medical professionals and patient outcomes,"doctors, nurses almost medical personnel aminu kano teaching hospital kano really nice, treat patients humbly hospitality. two doctors, guy called doctor gwarzo two beautiful ladies rare gems. ðŸ’ŽðŸ¥° may god bless . ðŸ¤²ðŸ»",0.31,Dissatisfied,Aminu Kano Teaching Hospital,11.9630456,8.5503421
2021-06-03 10:03:04+00:00,Aminu Kano Teaching Hospital is doing wonderful things.It's always something pioneering or positive coming from that institution.,"8.6753Â° N, 9.0810Â° E, 200km","['aminu', 'kano', 'teach', 'hospital', 'wonderful', 'things', 'pioneer', 'positive', 'come', 'institution']",1,Medical professionals and patient outcomes,aminu kano teaching hospital wonderful things.'always something pioneering positive coming institution.,0.61363636363636,Dissatisfied,Aminu Kano Teaching Hospital,11.9630456,8.5503421
2015-04-11 08:25:54+00:00,No provision for the staffs Island maternity hospital lagos xpecially the junior staffs. It's a pity #,"8.6753Â° N, 9.0810Â° E, 200km","['provision', 'staff', 'island', 'maternity', 'hospital', 'lagos', 'xpecially', 'junior', 'staff', 'pity']",8,Hospital staff and equipment,provision staffs island maternity hospital lagos xpecially junior staffs. 'pity #,-0.1,Dissatisfied,Lagos Island Maternity Hospital,6.4486616,3.3973778
2020-02-29 20:51:25+00:00,"@NTANewsNow To be fair, I've been to Aminu Kano Teaching Hospital. It's top of class. Have to give 'em that.","8.6753Â° N, 9.0810Â° E, 200km","['fair', 'aminu', 'kano', 'teach', 'hospital', 'class']",1,Medical professionals and patient outcomes,"@ntanewsnow fair, 'aminu kano teaching hospital. 'top class. give 'em .",0.6,Dissatisfied,Aminu Kano Teaching Hospital,11.9630456,8.5503421
2023-04-05 15:31:12+00:00,Yaxsy you never see this biggest cancer center in sub saharan Africa ably sponsored by Rt. Hon Betara at UMTH same in Gombe teaching hospital. I think that will be a enough reason to reckon with. https://t.co/v9cNlHbbQF,"8.6753Â° N, 9.0810Â° E, 200km","['yaxsy', 'biggest', 'cancer', 'center', 'sub', 'saharan', 'africa', 'ably', 'sponsor', 'hon', 'betara', 'umth', 'gombe', 'teach', 'hospital', 'think', 'reason', 'reckon']",1,Medical professionals and patient outcomes,yaxsy never see biggest cancer center sub saharan africa ably sponsored rt. hon betara umth gombe teaching hospital. think enough reason reckon . https://.co/v9cnlhbbqf,0.13333333333333,Dissatisfied,University of Maiduguri Teaching Hospital,11.8251734,13.1826716
2020-08-10 21:25:57+00:00,I have been to three different tertiary hospitals and none of the tailors there make perfect scrubs or labcoats like the ones at UMTH!,"8.6753Â° N, 9.0810Â° E, 200km","['different', 'tertiary', 'hospitals', 'tailor', 'perfect', 'scrub', 'labcoats', 'like', 'ones', 'umth']",9,High mortality rates due to inadequate healthcare services,three different tertiary hospitals none tailors make perfect scrubs labcoats like ones umth!,0.5,Dissatisfied,University of Maiduguri Teaching Hospital,11.8251734,13.1826716
2020-04-21 22:50:56+00:00,@NCDCgov Speaking Of Borno State. University Of Maiduguri teaching hospital is the only hospital taking responsibility of the Covid_19 pandemic outbreak in the state. I worked there but i have no idea where these cases were isolated talk less of given treatment. What's going on pls. Talk,"8.6753Â° N, 9.0810Â° E, 200km","['speak', 'borno', 'state', 'university', 'maiduguri', 'teach', 'hospital', 'hospital', 'take', 'responsibility', 'covid', 'pandemic', 'outbreak', 'state', 'work', 'idea', 'case', 'isolate', 'talk', 'give', 'treatment', 'go', 'pls']",0,Hospital facilities and services,@ncdcgov speaking borno state. university maiduguri teaching hospital hospital taking responsibility covid_19 pandemic outbreak state. worked idea cases isolated talk less given treatment. 'going pls. talk,-0.16666666666667,Dissatisfied,University of Maiduguri Teaching Hospital,11.8251734,13.1826716
2020-04-20 22:35:20+00:00,"Pls the @NCDCgov accredited #covid-19 center in UMTH, is it that they have brought new/trained experts to handle cases or izzit the same doctors that we know and their  behaviors ðŸŒš Iâ€™m just curios ðŸ¤¨","8.6753Â° N, 9.0810Â° E, 200km","['pls', 'accredit', 'center', 'umth', 'bring', 'new', 'train', 'experts', 'handle', 'case', 'izzit', 'doctor', 'know', 'behaviors', 'curios']",1,Medical professionals and patient outcomes,"pls @ncdcgov accredited #covid-19 center umth, brought new/trained experts handle cases izzit doctors know behaviors ðŸŒš â€™curios ðŸ¤¨",-0.1,Dissatisfied,University of Maiduguri Teaching Hospital,11.8251734,13.1826716
2022-12-27 08:43:31+00:00,@RockcityFM Attack on Health Workers 1. It is Federal Medical Centre Abeokuta and not Federal Miracle Centre. Let people seek medical attention earlier before cases get out of hand. 2. Proper communication is very important.,"8.6753Â° N, 9.0810Â° E, 200km","['attack', 'health', 'workers', 'federal', 'medical', 'centre', 'abeokuta', 'federal', 'miracle', 'centre', 'let', 'people', 'seek', 'medical', 'attention', 'earlier', 'case', 'hand', 'proper', 'communication', 'important']",8,Hospital staff and equipment,@rockcityfm attack health workers 1. federal medical centre abeokuta federal miracle centre. let people seek medical attention earlier cases get hand. 2. proper communication important.,0.08,Dissatisfied,Federal Medical Centre Abeokuta,7.15571,3.34509
2020-09-02 17:06:23+00:00,"@h0peson Sharp guy. I still remember when I come Irrua specialist teaching hospital come recover debt for 2016 or 2017 I think, wey I see you and madam. You carry eye go market bro.","8.6753Â° N, 9.0810Â° E, 200km","['sharp', 'guy', 'remember', 'come', 'irrua', 'specialist', 'teach', 'hospital', 'come', 'recover', 'debt', 'think', 'wey', 'madam', 'carry', 'eye', 'market', 'bro']",1,Medical professionals and patient outcomes,"@h0peson sharp guy. still remember come irrua specialist teaching hospital come recover debt 2016 2017 think, wey see madam. carry eye go market bro.",-0.125,Dissatisfied,Irrua,6.739027,6.222354
2020-08-21 05:03:17+00:00,@Fmohnigeria @DrEOEhanire @DrMamora @NigeriaGov ...I want to draw attention to your federal hospitals whose cost on the public is becoming unaffordable . Like Irrua specialist teaching hospital charges today has gone above d ceiling of d poor people in the rurals . 1/4 .,"8.6753Â° N, 9.0810Â° E, 200km","['want', 'draw', 'attention', 'federal', 'hospitals', 'cost', 'public', 'unaffordable', 'like', 'irrua', 'specialist', 'teach', 'hospital', 'charge', 'today', 'go', 'ceiling', 'poor', 'people', 'rurals']",0,Hospital facilities and services,@fmohnigeria @dreoehanire @drmamora @nigeriagov ...want draw attention federal hospitals whose cost public becoming unaffordable . like irrua specialist teaching hospital charges today gone ceiling poor people rurals . 1/4 .,0.016666666666667,Dissatisfied,Irrua,6.739027,6.222354
2016-09-21 00:27:46+00:00,"Attention ðŸ¥: Our yesterday's visiting to #Kaduna State University Teaching, hospital has proven that no vacant bed for the upcoming patients","8.6753Â° N, 9.0810Â° E, 200km","['attention', 'yesterday', 'visit', 'state', 'university', 'teach', 'hospital', 'prove', 'vacant', 'bed', 'upcoming', 'patients']",0,Hospital facilities and services,"attention ðŸ¥: yesterday'visiting #kaduna state university teaching, hospital proven vacant bed upcoming patients",0.0,Nuetral,Ahmadu Bello University Teaching Hospital,11.1741653,7.6050689
2015-04-07 21:05:12+00:00,No Barau Dikko Is not A Small Hospital Anymore. It is the Kaduna State University Teaching Hospital https://t.co/rh3bU4QURK,"8.6753Â° N, 9.0810Â° E, 200km","['barau', 'dikko', 'small', 'hospital', 'anymore', 'kaduna', 'state', 'university', 'teach', 'hospital']",0,Hospital facilities and services,barau dikko small hospital anymore. kaduna state university teaching hospital https://.co/rh3bu4qurk,-0.25,Dissatisfied,Ahmadu Bello University Teaching Hospital,11.1741653,7.6050689
2020-05-31 03:57:11+00:00,"""You can also check the temperature here, incase Patient is wearing cloth"" ! Quackery gives birth to Nothing: Gives death to all things. #SayNoToQuackery","8.6753Â° N, 9.0810Â° E, 200km","['check', 'temperature', 'incase', 'patient', 'wear', 'cloth', 'quackery', 'give', 'birth', 'give', 'death', 'things']",3,General health concerns and issues,"""also check temperature , incase patient wearing cloth"" ! quackery gives birth nothing: gives death things. #saynotoquackery",0.0,Nuetral,Ahmadu Bello University Teaching Hospital,11.1741653,7.6050689
2020-02-05 16:44:05+00:00,"@NANNM_NOHIl A wonderful Nurse indeed. She never tires of giving back. Her clinical expertise at the GOPD makes her well grounded, at health advocacy outreach as these. Weldone Officer!","8.6753Â° N, 9.0810Â° E, 200km","['wonderful', 'nurse', 'tire', 'give', 'clinical', 'expertise', 'gopd', 'make', 'ground', 'health', 'advocacy', 'outreach', 'weldone', 'officer']",3,General health concerns and issues,"@nannm_nohil wonderful nurse indeed. never tires giving back. clinical expertise gopd makes well grounded, health advocacy outreach . weldone officer!",0.5,Dissatisfied,Ahmadu Bello University Teaching Hospital,11.1741653,7.6050689
